id,trip_duration
id1624908,682.5908
id3330993,825.02
id3288870,344.33875
id1467664,808.82166
id0000752,891.1118
id1575998,305.56915
id2037792,239.20358
id0652861,302.21664
id3409837,205.94899
id0518508,506.57974
id3671765,749.32166
id1818857,535.43274
id1761349,795.8504
id1659700,1341.5746
id2437795,826.1311
id2567442,400.30142
id2169907,479.2821
id0156924,777.1594
id2523900,299.33838
id0298754,460.84027
id1977273,816.52203
id3757193,244.99718
id0355301,1092.714
id3940283,1418.6869
id1062068,790.6244
id2291299,497.17685
id2179182,466.03793
id0883177,775.87103
id1400918,446.10382
id1904920,1984.3485
id3510940,497.46176
id0541361,303.92288
id3681403,182.84293
id3522651,1294.9872
id2567921,297.88446
id0362763,402.3357
id1530227,620.26306
id0767237,592.9287
id3063856,300.05704
id2433335,472.53278
id0918921,337.16583
id1593154,326.9268
id1056115,969.0702
id0174006,594.1648
id0699258,399.2553
id0482703,682.3125
id3820657,320.10513
id2927960,569.9562
id2536980,295.94354
id3001048,790.3696
id2028100,656.1584
id1190430,1210.0842
id0812663,1199.6062
id3403022,574.07025
id0563224,1509.3972
id1934814,454.9774
id3519276,533.0574
id2972774,355.11057
id2870676,340.22723
id3160426,730.0971
id2428480,590.2663
id1773186,484.55786
id0491652,834.2314
id3882871,491.4161
id0561777,522.1724
id0945380,874.6865
id0110475,317.43356
id3717978,486.42154
id0895281,395.47562
id2886898,1539.6198
id2329402,1055.3536
id0330560,489.6861
id0870638,405.5059
id2900904,581.2786
id1239197,447.58093
id3135578,167.68944
id0933868,444.27557
id1016811,341.7711
id3142817,465.90387
id2967300,1662.4299
id3093988,2926.0085
id0483356,237.68573
id2815622,299.63657
id1917133,469.6722
id2296545,381.34756
id1055821,566.16516
id2399782,433.90833
id3046719,381.50476
id3299468,789.5463
id3033535,684.88715
id3169950,301.41928
id3447168,442.31357
id0523960,927.93097
id3335527,1181.0726
id2564033,238.62323
id0806595,306.40295
id0549631,1459.5504
id2571897,212.05835
id0126448,498.57727
id1066766,532.41376
id1303019,219.89899
id2406760,739.74927
id2046131,204.4046
id2432744,754.0686
id1334966,379.88272
id3982568,911.40234
id0276543,529.4489
id1358864,473.8313
id0623213,314.44534
id3988988,651.5435
id3686675,1071.8312
id3391690,393.69757
id2328543,1549.4606
id2180741,2771.181
id1965122,1198.9062
id3553253,307.71957
id3396878,519.06036
id1705529,3484.2424
id0652014,469.81116
id3167748,639.9483
id0283460,835.5778
id1760514,827.3002
id3194374,426.45862
id3282471,436.31683
id0706269,252.90778
id1367017,547.43164
id0626596,345.22797
id3537027,181.55191
id2549477,238.19217
id0967569,766.97986
id1510821,394.53806
id2079161,471.6133
id0152821,426.85303
id3606441,1089.3392
id1690203,828.64215
id0707122,641.0896
id1453469,725.916
id0507023,222.27312
id1524543,896.24274
id0026013,445.63928
id1751814,533.00543
id3059091,245.11862
id2176787,388.35773
id2556002,363.72137
id2446586,426.05524
id1736857,270.2564
id2083226,345.57416
id1688410,504.53217
id0683370,589.45233
id1190175,599.5144
id3577758,382.2027
id3534028,735.5906
id3726139,331.8375
id1636861,758.5743
id3171443,370.4457
id2803716,152.16914
id2990430,302.58917
id2495498,263.1956
id2474634,1342.9434
id0938383,592.6869
id0215184,1384.8644
id0345041,2008.6431
id2451787,635.24554
id1921234,341.9434
id3711286,323.31134
id2127377,443.90628
id0939643,362.12036
id0941098,417.51996
id1137294,165.23958
id2132466,310.4379
id3768506,424.08087
id0353327,186.93881
id2644124,607.0768
id3913449,431.96494
id1310706,1300.2859
id2318018,353.01404
id3069656,322.2277
id3415706,202.28163
id2183907,239.85583
id0671657,320.33917
id1059368,373.92065
id1161719,295.11282
id2012319,850.7816
id2439081,571.11523
id2398115,370.70193
id1381435,1901.182
id0483408,201.13179
id2730772,330.64218
id2755379,610.98016
id1908816,1249.0425
id1046233,213.70164
id2489804,946.60895
id2942960,1110.401
id0598128,1266.8468
id3804843,1511.8739
id1751103,813.8627
id3695011,429.44614
id2469499,263.23892
id2454950,1103.1359
id0581207,3286.1602
id2726068,795.60266
id1866860,844.50574
id2894863,181.8626
id0022822,306.73618
id2879903,1074.5311
id1958380,348.52365
id2566154,1000.3586
id0104665,2169.7944
id2004295,511.56158
id2711697,505.48526
id0452868,233.57964
id2140499,579.25085
id3825534,2136.6917
id1761756,242.93063
id3477663,172.33716
id3053307,788.8831
id2718549,213.31644
id1918004,3303.5166
id2724235,246.66696
id2867592,356.33035
id2416642,647.3397
id2658053,457.07208
id3760034,316.45132
id3531962,1155.3887
id0278492,1390.7457
id1251442,1019.3809
id0103088,135.86804
id3737375,557.7985
id0306944,557.98425
id3665684,785.2883
id0736367,198.20424
id0486990,1912.5309
id0580724,301.24124
id0849864,229.15382
id3919173,648.10535
id1933291,495.9922
id2623581,1930.6018
id1360683,960.3409
id1415364,633.393
id0691132,204.23004
id3852362,539.076
id1378358,541.65436
id0064632,535.6794
id3154569,808.28937
id0621703,851.74805
id3445842,502.27277
id1425062,662.9973
id1412181,1381.6163
id1940200,1758.2174
id0396799,363.75894
id1543234,612.8943
id0751529,616.3638
id2525651,2080.164
id0880151,253.9188
id3853154,1434.7869
id0043914,475.00537
id3727994,626.6123
id2611614,282.61462
id2486331,1830.4192
id2318438,203.19377
id1780268,294.55423
id0469757,174.24716
id3266922,218.55777
id0398773,397.59772
id3649797,306.95914
id0752909,325.22354
id0508394,382.49112
id3017315,224.06462
id1255835,1771.8147
id3809383,1078.9718
id2854402,520.9338
id2975316,1159.4741
id1212570,506.7785
id0958360,312.5199
id0320791,645.59564
id3400844,1371.9803
id3807141,1016.57495
id2978465,206.06409
id2021935,345.5213
id3042485,2089.8445
id0847436,807.6791
id3716572,232.96915
id0270680,636.68915
id1485416,522.5537
id1168678,368.02182
id3812722,425.66992
id3350948,1120.7395
id0331932,849.9981
id0095265,324.38058
id0917974,895.31995
id1416720,692.6767
id1800842,784.94165
id3925949,297.7649
id1687421,1177.4291
id0892973,1071.7596
id2874121,160.91151
id1104562,472.06198
id2246322,291.20496
id0555983,201.3535
id3412520,752.7876
id1911488,1108.7653
id2631177,177.06207
id2838061,1730.6237
id0591960,1033.0416
id3612731,165.20963
id1600389,359.47583
id0395418,997.4573
id0427343,181.21579
id1496521,1555.9639
id0249808,271.90536
id3999847,251.8999
id3867872,758.0859
id2462891,867.9059
id3135033,209.68372
id2040468,595.4492
id0102023,687.3497
id3215902,1222.6692
id2180626,610.58606
id0805688,340.35986
id2502281,958.4056
id1508070,662.67413
id3670469,834.21625
id0592594,732.05444
id2276559,568.29
id1809656,968.5763
id3575635,585.7151
id2122358,272.05624
id1530605,159.65234
id1147651,253.55501
id2280263,242.66116
id1276879,878.39813
id1592701,515.17834
id1973334,1443.223
id2219443,299.31647
id2804976,583.2739
id0540905,317.61963
id2498429,1521.0394
id1017781,224.97653
id0973589,948.64764
id2656827,356.6544
id0855955,718.9194
id3266174,943.213
id2812010,314.65118
id3129886,822.4249
id2751728,461.15134
id2769250,204.36787
id2267558,711.02216
id3528736,351.17615
id3421255,812.16064
id0365849,747.0564
id2065777,1117.8213
id2954278,796.7476
id1868391,175.46185
id1262024,159.8617
id0952557,1029.2559
id2418984,194.9219
id2013571,348.7302
id3517435,1034.4434
id1050958,450.1194
id1897026,514.08765
id1543134,771.0938
id1972806,1758.8584
id0622340,173.80849
id1638714,177.26334
id3691250,802.2426
id0955478,228.67441
id3597362,930.5583
id3484903,411.72534
id3579587,597.06287
id0086788,1078.9409
id2952697,336.64813
id3484371,1685.6765
id2424494,918.9786
id3488001,1018.22406
id3465871,1370.1923
id0816107,320.50946
id3131295,136.59518
id1333770,464.65698
id3647668,1115.1293
id2857919,588.1519
id1457330,415.52188
id2317345,2135.4587
id3991556,184.75067
id1099554,1196.0626
id0488652,196.08736
id2375783,340.75317
id2880528,580.7774
id1666276,831.68475
id3874691,300.79395
id3346629,654.0007
id1862966,624.26117
id2730212,672.16187
id3112043,217.53625
id3888954,169.55188
id0580738,726.2027
id2597690,1222.9849
id3206404,1099.8717
id2507614,179.42348
id1746658,1624.9359
id0739415,890.8413
id0578419,426.78958
id3362543,1482.1256
id3468100,454.42697
id3221785,321.8597
id3406332,395.03006
id1511297,466.68866
id2710659,963.0732
id3441178,597.59064
id3647065,2590.1724
id0829525,1130.7607
id0142507,1008.8386
id3973728,951.4934
id0274162,1072.5569
id0185703,267.77036
id2274757,432.09213
id3947990,1190.7415
id1566865,977.51294
id0406459,381.95792
id3430762,254.83319
id1694310,201.39423
id0150019,1093.6604
id2350725,1363.7808
id0439301,470.3334
id0662806,1193.6238
id1883099,540.8174
id0420492,500.48904
id0699902,674.8355
id0179204,594.9511
id3120085,156.959
id2145574,318.56238
id2510385,197.19139
id3952027,1506.3107
id1673278,591.8719
id0913719,237.60777
id1931920,459.95496
id2892755,162.2846
id2945164,1007.1104
id1636595,1412.8741
id0119440,194.43784
id1333671,761.95233
id0462465,499.7175
id3645988,811.4913
id0880907,715.13776
id3135365,1019.33813
id2968061,697.63477
id1134271,999.9036
id0749820,445.34656
id1474635,1791.6459
id1687236,245.58333
id1762640,515.5346
id0049593,842.8471
id0644544,1205.3103
id3286777,237.89261
id2144464,188.98949
id0791485,462.38705
id3955230,701.4656
id0150780,1224.8983
id0945008,695.73346
id0762352,216.85986
id2117728,663.4268
id0021827,954.32306
id2085193,588.77563
id3027087,436.27347
id3330370,1022.9204
id1613304,617.5477
id2781443,1728.0288
id0024126,269.91632
id2624685,333.30005
id1647836,353.94202
id1884149,822.48224
id2929151,1078.7833
id0817667,1649.2284
id1028019,1852.9407
id0513864,171.36714
id1192463,172.45937
id0849956,523.6616
id0558539,429.21323
id1752407,173.79607
id3220526,381.31094
id2697732,628.85785
id0190057,238.24783
id1696825,756.24426
id1681408,1351.404
id3826580,594.4492
id2925881,445.7671
id1295780,1400.0891
id1167842,350.696
id0879802,1221.7377
id1250573,1323.7849
id2848170,698.0563
id0265981,322.48026
id2303653,364.18652
id1751046,543.00854
id0437795,213.28424
id1343450,853.52277
id3195157,234.76213
id1000287,181.75241
id1019274,1103.4592
id2950379,1660.4434
id1847698,571.3764
id3701545,1305.941
id0526666,613.06934
id3658012,1068.7229
id2591811,227.65335
id2923596,243.62999
id0563802,445.32547
id0755509,407.68753
id0714345,395.856
id0987881,390.78122
id2185286,360.19626
id2854961,774.573
id1407205,1320.3655
id2469902,311.99872
id2129570,667.5937
id2461451,1098.3976
id2068834,1347.0562
id2230128,612.939
id0204126,283.38382
id2502369,243.51395
id0495425,358.5269
id1147542,359.61786
id2381860,2088.9314
id2914446,408.0375
id2416761,1924.2542
id0168431,900.5309
id2682356,233.84085
id2062673,243.20226
id1875629,1318.7189
id1871624,426.37366
id3093028,344.76288
id3071141,819.80273
id2849797,622.2855
id3382173,541.0492
id0295459,1471.865
id1077661,405.79074
id1271394,997.90875
id2737281,1005.9147
id1076831,435.35886
id1184334,313.40588
id1614997,520.8594
id0767287,308.0868
id1314838,193.54411
id0939486,316.13632
id3663045,353.38882
id0317094,1630.6592
id3934741,296.3451
id0445002,764.26056
id3494728,204.45505
id3921312,912.3443
id1314468,625.05475
id3404947,1374.1025
id0249862,940.0177
id1334119,445.05316
id3675494,321.3184
id2521212,1620.9673
id3151103,232.26889
id0742226,240.26286
id3059614,548.9644
id2163851,423.25754
id3049050,1026.949
id3692715,514.8245
id2780617,444.25754
id3878038,651.1435
id3385269,771.2256
id0585574,250.80478
id1471609,977.7285
id0110526,198.24936
id0143467,627.0958
id0350720,1176.5674
id2359419,204.25842
id0270028,414.30936
id0206861,584.8021
id1651051,536.28033
id2289817,406.0389
id3221581,1026.2288
id3859871,386.79852
id3046845,201.23311
id2059804,695.6152
id2919688,753.4978
id1313575,419.51355
id3547655,1478.9071
id3435406,590.82904
id1733072,404.20615
id3491931,291.66177
id3636733,811.1682
id2424426,217.4004
id0079959,315.89673
id3349027,1074.5736
id3875218,1025.739
id0428244,262.7948
id2319545,922.6607
id3178725,457.8486
id0938900,204.73503
id0029366,808.3561
id2522526,619.1215
id1082918,434.42914
id1654527,1444.5437
id1342150,466.08716
id3970349,338.6338
id1888361,744.799
id1508587,323.14868
id0809080,393.47556
id3529384,324.72507
id0099474,727.7116
id2679548,1712.2852
id3420129,972.5257
id1152158,790.5678
id3501600,270.69925
id3902214,1104.1193
id2393159,255.60263
id1299940,281.4339
id2512373,1482.398
id2876852,453.32336
id1288005,423.1224
id1063328,1068.6127
id2681240,827.00006
id0574609,873.81177
id0158001,531.63574
id3462197,1269.6509
id3977205,676.336
id2541398,630.6116
id1992882,221.0321
id2032551,203.12505
id2375845,200.24066
id1399870,1584.5879
id1301677,1064.8105
id3469284,1659.5199
id3590144,808.4321
id0067989,269.57394
id3730152,1229.4786
id2653106,1016.5628
id3563294,2011.5056
id2462953,1002.90155
id2895266,497.73114
id0837471,284.07883
id2617951,479.69473
id1255760,839.4799
id1309301,616.4397
id0367328,373.7589
id3627505,1287.6099
id1763732,1864.2446
id0504048,640.8227
id0039587,486.9343
id1580004,448.95798
id2453192,595.7297
id0675875,1937.4602
id3927084,504.48203
id3533797,1342.3175
id1201817,498.79004
id0665204,394.44244
id0709288,1928.6769
id2567458,172.27774
id1436663,1214.4296
id0255206,175.87819
id2518921,801.3836
id3658721,960.8801
id0385085,282.9769
id2069404,690.9991
id0448276,456.0743
id2888660,361.72824
id3161195,1028.8265
id3146810,188.57457
id1534217,256.8048
id0136842,684.51013
id3580905,228.49858
id3571967,1363.5211
id1068008,801.8191
id2126180,350.74213
id3542497,1296.0845
id1087649,564.59576
id2087463,1151.0023
id3036231,306.77402
id2640496,598.069
id3135420,2654.798
id2731398,554.5042
id3004827,683.64966
id3829458,342.88794
id3599466,251.51564
id2194120,1154.4318
id1819694,314.15186
id3472834,829.58777
id3796860,228.67834
id3112726,1420.2217
id1209564,1793.8081
id0150114,768.087
id3979740,1722.9978
id0731198,560.0784
id0636412,1045.9822
id0990775,730.29065
id1019314,446.6162
id2320957,471.8342
id0719357,241.93086
id3158529,545.1966
id1141924,519.3131
id0909186,1120.516
id3084135,257.0851
id0382403,140.25797
id0090289,604.4789
id3103591,778.79675
id2716066,1433.3163
id1491472,871.5721
id2725463,1122.5205
id3183081,1475.9392
id3048194,1006.23016
id1703389,331.7618
id0049983,1041.093
id3613519,336.40833
id2951433,586.7559
id3195402,1843.5867
id0996674,766.78217
id2251008,1385.5188
id0370650,856.89465
id3280420,365.6912
id3689946,1534.0739
id1031925,732.5247
id1768128,217.92445
id3289508,766.8781
id2357043,665.99835
id2551378,334.34033
id2854336,471.0293
id3856550,868.101
id2360588,373.589
id0313606,1227.1234
id1337105,1542.3859
id0335016,709.85516
id3356601,366.3592
id3189412,1479.8375
id2828927,544.39813
id1885503,313.10364
id0110126,647.5364
id2662728,765.3436
id1479025,362.66135
id3997363,255.64227
id0827292,1034.7288
id3772950,480.6538
id2071165,151.88455
id3245622,793.69775
id2675025,319.65344
id3211065,605.8293
id3351575,346.66544
id2633878,1829.6771
id3029599,656.8045
id0598772,805.6914
id1468774,990.303
id3808594,634.8813
id1361733,614.345
id1617423,194.90865
id2726512,409.03168
id1787854,688.03046
id3301603,1139.9795
id3495644,964.7991
id3575930,228.31973
id0437235,979.5999
id1811132,523.30096
id3991418,535.94946
id3612954,406.8197
id0229977,512.7922
id3945296,1138.0665
id2487698,591.7732
id1387935,399.2851
id2504408,748.4038
id0480709,392.35962
id2509997,1998.6188
id1749818,390.05463
id2668229,1400.8877
id0243089,323.55777
id3381949,1409.6008
id3852971,449.42017
id2463905,1065.7858
id2130029,783.96484
id1929603,585.4262
id2947369,1170.3322
id2171925,1080.0409
id0429402,383.51727
id3307263,987.0067
id2012464,1121.6042
id3205694,472.17795
id1282534,846.60315
id2736313,236.79271
id2000453,329.92218
id1459241,809.94965
id0601916,441.34668
id1121207,1424.7368
id1742064,927.18713
id1867973,1663.6217
id3359248,631.9463
id3274088,745.872
id2806590,890.0413
id1181381,335.15283
id0956243,660.48816
id1935274,742.1214
id2626156,419.86682
id3396601,1539.1791
id3889339,125.48861
id0961319,777.02216
id1383835,340.8658
id2677317,465.03418
id2633050,974.455
id3287612,391.4813
id3566112,608.24615
id3479303,791.4776
id0379295,751.62286
id3027185,878.5164
id2145032,471.4522
id0836025,981.2341
id1662717,257.62875
id1681350,293.59842
id1846837,569.96436
id1786560,724.14624
id0744198,393.16364
id1480494,897.202
id0792155,1510.8412
id1429758,1267.5725
id3252947,664.862
id3669658,595.4677
id0646278,544.6567
id3331105,619.8094
id2677356,1679.9478
id0387064,298.52148
id3564059,440.56125
id2145224,901.7311
id1045585,747.557
id1456875,527.94025
id2862423,669.4268
id0884469,1559.1365
id2416073,773.9948
id1488647,381.59103
id3296625,998.26984
id2419322,1144.5468
id1527717,484.3067
id3226443,1151.0276
id0822671,950.3613
id2758994,257.4626
id1945722,829.2235
id0457576,180.11531
id2359417,220.14592
id2806917,1450.8575
id1589917,227.68062
id1614321,804.8421
id3065756,1349.6492
id0828660,1260.3055
id3006594,1008.40485
id1116498,557.88727
id0536204,571.8949
id0511809,838.71356
id0761519,470.10782
id0039567,529.4297
id2411897,550.50146
id3213475,138.77925
id2505079,507.44382
id3625473,423.68015
id0537165,590.47723
id3655468,514.41736
id1244459,1303.6111
id1189316,353.40625
id3106017,451.92303
id3675947,203.85889
id0707267,874.4135
id0087196,767.27435
id2134248,371.99484
id3626143,513.60034
id3513338,2093.839
id1382339,506.76105
id2508249,1562.0308
id1191872,508.23578
id3248876,1231.4259
id3086953,366.00797
id0831989,614.83575
id2165324,1376.0986
id3720312,334.50253
id0428221,636.6666
id2831747,477.55612
id3519368,364.4332
id3834892,1023.5338
id3821039,603.67303
id0782907,562.75916
id3847129,351.18704
id2933949,289.74866
id3752838,875.30475
id3246618,782.62335
id1664880,1528.5719
id0413702,771.17847
id2146035,429.40756
id1907881,717.9266
id1785308,714.5493
id1148905,1724.6979
id3768804,345.43207
id0630742,894.1462
id3372319,292.99725
id2108554,552.4456
id2814110,435.77228
id0794408,918.0013
id1084336,372.87076
id0686874,636.50854
id3607014,256.276
id2888376,499.94843
id1474904,723.6471
id1111864,609.59503
id2954891,1497.3389
id2263932,469.97217
id2783481,189.22862
id2514884,769.5281
id0178088,1236.4453
id2475997,769.0227
id3499104,1118.4921
id2268325,219.07253
id1199576,417.6866
id1103327,455.3376
id3523928,809.00745
id1279322,887.43933
id3993811,662.1098
id0143378,650.8985
id0536339,327.85193
id1853570,401.73572
id1335562,918.40186
id3471154,1041.888
id3773340,1302.8492
id2592262,351.43518
id3848551,1947.0887
id2627392,653.19006
id2634586,1066.6345
id0740714,1216.4458
id3886214,202.55952
id2121977,899.03827
id1799530,1598.2373
id1455686,551.7483
id1965499,1414.095
id1017395,995.8826
id0059649,319.16638
id2157799,606.38855
id0032556,520.0093
id0343945,401.24707
id2823469,1066.3063
id2337597,127.40408
id0397633,822.2404
id2862743,512.36633
id1244494,348.02316
id2338722,693.56573
id0896381,305.67896
id2022917,1418.2483
id1816409,1303.761
id2288156,380.514
id0676080,1129.3057
id2105771,437.59866
id3688434,1040.575
id1381333,2349.5833
id2123756,438.4534
id1699230,438.92975
id3708618,996.13367
id1021411,610.9816
id1593931,1346.4868
id1558003,256.93402
id1514188,349.62955
id3770363,440.4642
id2667532,495.84787
id0342674,337.34567
id1142824,778.0263
id1482283,211.21223
id2075498,280.3285
id2009529,780.35254
id3833666,471.3319
id1203054,772.9257
id0286875,1452.2935
id3206176,640.98676
id3969099,433.35287
id1814375,553.9162
id0116535,962.55615
id0477125,184.68611
id1025089,724.85504
id0326986,1328.3663
id0757054,312.9425
id3184563,562.6718
id1452023,516.2849
id3241763,277.42346
id1949590,1257.8396
id1046127,376.66772
id1976020,559.91766
id2120462,639.9801
id3771528,797.5042
id3797757,560.673
id3149391,524.1692
id1432331,466.86197
id0544669,1810.6818
id0714617,617.4312
id3809707,1309.7124
id2097315,954.257
id2505202,512.5164
id2637957,1005.5239
id0631867,318.39816
id0211132,1471.111
id0397052,163.6491
id2985376,806.55273
id3964223,186.84787
id3996231,453.19406
id1989769,452.0552
id1997250,397.0025
id0103625,278.4174
id1432395,293.14517
id2128277,628.66266
id1845769,1147.1586
id0684400,478.91214
id1938253,390.0774
id3243304,287.29337
id0028059,549.2207
id3575605,320.9895
id0065433,994.7771
id1858454,446.654
id2053740,1362.3212
id1645593,377.89285
id2129962,2019.9055
id0497395,1037.055
id2435669,1052.7004
id0742743,1152.4556
id0669936,691.488
id3140743,264.25845
id3907974,629.0684
id0795029,851.3545
id3589553,1727.4525
id3661872,1317.0969
id1063238,1067.3068
id3016468,726.8483
id2566800,471.89307
id3143686,370.97372
id2221327,1654.6093
id1510659,409.68582
id3480559,1140.9004
id0107926,322.087
id1908116,813.6459
id2735557,1454.0103
id2922926,440.05054
id1177639,872.2939
id2516519,563.04175
id0200171,399.32727
id0045517,1323.1438
id0928527,1149.3451
id3793004,289.71606
id0407162,327.47125
id0057965,156.44284
id3689039,450.62366
id3000916,1071.2579
id0273148,1173.8047
id1487369,1538.6871
id2196926,648.48645
id2047330,889.4981
id0657100,788.67523
id2375366,696.1539
id1546126,2612.2341
id0972003,765.7084
id3860240,686.78076
id3965225,1028.0668
id1413415,490.49796
id1162887,695.8584
id2746197,798.38763
id1454115,888.38245
id2237906,831.30054
id2046086,1075.7123
id2436042,773.5334
id2941457,514.2468
id3846178,536.2706
id1808776,165.76772
id2555734,1758.1486
id2919355,612.3073
id0048764,1279.7272
id0330405,528.81665
id0869894,328.38425
id1886501,619.28564
id1616978,1175.0922
id0911052,707.8723
id0589099,192.32898
id1051404,732.07086
id0055641,1040.9783
id1498054,347.62863
id3312471,983.38666
id3750250,656.0572
id2837243,303.09857
id1101516,539.70526
id0031538,855.24805
id3639119,1107.6255
id2435803,1684.276
id2631251,537.82434
id3704511,553.776
id2135990,980.20886
id0917117,369.05334
id0059092,836.5334
id2646681,584.9714
id1289524,1591.745
id1305608,1139.9615
id3249456,246.65445
id2184960,270.90793
id3323779,703.3993
id3502704,1276.2571
id0316499,1173.3505
id1304809,514.16895
id1194068,1351.1377
id3499331,664.575
id2561907,1007.97894
id1367507,265.61646
id2225704,524.65247
id0744161,381.49054
id0537191,239.21332
id0209506,777.7169
id0264323,939.5606
id2754741,309.21442
id1965177,1371.5751
id0026771,779.4987
id1268221,631.8651
id1314639,360.4792
id1933518,704.70844
id0457921,830.2879
id3840214,1055.6715
id0402683,1192.411
id0307626,367.27457
id0497012,1281.006
id2666639,812.23004
id0859547,295.84415
id1920104,806.3225
id2261144,600.66205
id0500554,201.18433
id2650018,457.16733
id1737704,633.46893
id1662078,2555.6965
id0179078,574.14813
id3636513,1189.9694
id2625164,642.31946
id1749596,401.6349
id2612277,327.6071
id1976863,194.5551
id3549459,892.86237
id0868023,238.80315
id3702986,912.61743
id3614414,673.8311
id1005095,779.2847
id1141599,1954.7675
id0673620,841.45483
id3590571,1097.3025
id1768967,478.97736
id2790551,399.5056
id3125103,407.99985
id0503534,652.4936
id0458824,681.0735
id2366225,900.5988
id2368928,870.00116
id0046713,1483.797
id0156072,346.30258
id1978220,520.616
id1162854,503.34155
id2904782,475.12204
id3489138,464.7967
id2618006,280.1869
id2772076,254.12138
id0130871,596.6982
id1880529,528.3821
id3839963,798.2066
id0153282,868.24695
id2801798,325.5943
id1880787,579.2326
id3239072,1278.6565
id2301033,1670.5927
id3669987,951.52155
id1551020,978.92163
id3755639,536.3131
id2918049,582.49854
id0560328,1048.0176
id1156770,265.9099
id3951655,522.9201
id3523006,236.81686
id2879667,1768.5107
id1626022,230.08073
id0446348,540.1961
id1579866,185.94724
id3364332,928.5575
id1797184,1153.4878
id3191072,147.89453
id3805952,1130.0847
id1604069,411.50577
id0508675,900.53345
id2206831,631.46387
id0345287,689.30414
id1050545,721.9225
id1102438,1306.9373
id2064801,1080.4812
id3835815,483.99094
id2871998,2337.1155
id2799766,544.0508
id0541574,204.33899
id2484460,227.99454
id3597747,952.18494
id2957963,224.58852
id3736397,528.12085
id3326538,1494.3796
id2121405,270.76572
id0319803,1014.17303
id3565951,841.0933
id2035074,297.45804
id3427016,1489.106
id2119572,1447.6046
id3013269,1040.9207
id3730692,1279.5238
id3174852,859.36163
id3447302,1339.0636
id3551995,660.55975
id3622397,793.71704
id2782408,691.2212
id1951441,436.00623
id3423771,812.5419
id1332266,1686.1317
id1217999,1282.8958
id2578196,1035.5668
id3620115,741.15
id3629052,673.1361
id0975902,528.3851
id0428439,1322.7803
id0711998,384.4432
id1606091,730.2411
id1437670,874.2482
id2979650,1015.8474
id2275680,668.71814
id3169174,676.36414
id1744457,531.03284
id1404470,1027.9288
id2151405,228.43774
id2383197,490.35175
id1308217,805.6456
id0966137,1451.9297
id3459456,659.06555
id2298869,1218.0013
id2414035,667.34094
id0914101,638.2232
id3143219,1392.3766
id2261322,834.96014
id3412008,255.88007
id1294797,1940.8472
id1375795,284.47592
id2255083,583.71375
id1262532,496.0455
id3807821,265.0186
id2163963,485.48254
id3145888,277.9073
id3834745,1310.2563
id0367311,642.40906
id0749404,220.47845
id1139504,258.4033
id2792889,1024.0553
id3594842,681.9695
id2499492,501.87262
id0751225,631.6904
id0243994,656.1763
id3617632,221.19023
id1893549,311.54324
id0941810,1742.3726
id3908259,493.89056
id3420476,426.7912
id2717489,1067.9723
id3544211,1066.7604
id2831354,521.73553
id1429052,277.46848
id1353721,458.35626
id1742308,1347.3525
id0611580,254.22823
id2964085,2819.073
id3788063,713.6999
id3267732,236.83784
id2863144,1060.5106
id0072039,1073.6924
id2862453,375.12485
id1305858,525.4612
id1808320,1418.5603
id2513457,1894.2793
id2416035,1264.0791
id2390735,575.19836
id0426271,547.81226
id3140213,372.2083
id0223699,844.1365
id3672364,375.37512
id3104506,386.7536
id1554237,551.649
id2870075,756.83417
id3622243,242.69347
id1650415,1457.9369
id3805968,378.7895
id2360287,1556.1836
id0441127,995.22974
id2411743,458.25003
id0354272,710.9064
id2381330,357.77747
id1929965,807.63434
id2712740,1404.017
id0980115,2036.4055
id3791901,649.5611
id3825383,1224.2678
id2755659,492.31506
id3071630,242.3776
id1328735,717.6572
id1700342,252.42696
id1413243,231.28778
id2050921,667.756
id0675759,456.35184
id1369064,1521.804
id0604904,803.5781
id2955514,248.14188
id2685200,496.187
id2620508,1840.0752
id1713916,616.7242
id2921241,599.7275
id0360528,2358.6582
id2763005,794.71356
id0253599,393.01105
id0467639,621.7083
id3054018,180.78828
id3217666,214.44485
id1264129,400.28708
id2533165,770.17944
id2870083,684.2768
id2082501,385.94257
id2861913,665.40576
id2400874,773.4477
id1122791,425.49277
id1331506,1432.6421
id2792668,724.94196
id3475212,884.86395
id3169359,309.9955
id2761199,460.05695
id2441581,2316.8027
id3434239,1597.5177
id1345547,528.51184
id0305797,607.437
id3480273,291.86084
id1083785,317.05466
id1694374,1325.114
id1690891,1226.3846
id3243963,542.06824
id3091833,329.29
id0413483,307.3272
id3029429,1009.979
id0922325,1514.6864
id0372316,435.45355
id3018972,282.13968
id0367392,1310.7928
id3394832,390.40555
id2052723,1093.5529
id2169549,437.4433
id3805697,481.16116
id0001182,173.52199
id2085234,647.2139
id1992707,575.52295
id2135941,454.12262
id2159564,1529.9626
id1151037,738.7006
id3189718,690.14795
id2430120,724.0439
id0248339,1110.7122
id2225444,843.41223
id1097778,823.1658
id0026584,1010.15356
id0168314,438.69885
id2264366,374.76544
id2482853,279.5107
id1080573,888.22595
id3451412,188.20448
id3942156,1047.901
id0912074,802.23456
id0514140,424.71518
id0138557,453.58255
id3492909,871.8863
id1621329,697.0583
id2923861,259.90802
id0798168,568.78534
id0887348,486.25006
id3039498,551.3642
id1340162,1428.6016
id0104597,767.45795
id2005434,558.4659
id2064575,447.8287
id2789442,263.09824
